Year,State,County,HAI,Operative_Procedure,Facility_ID,Facility_Name,Hospital_Category_RiskAdjustment,Facility_Type,Procedure_Count,Infections_Reported,Infections_Predicted,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,Met_2020_Goal,SIR_2015,Notes
2023,California,Kern,Surgical Site Infections (SSI),"Coronary bypass,chest incision only",120000338,Bakersfield Memorial Hospital,Acute Care Hospital,Major Teaching,7,0,0.08,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),120000338,Bakersfield Memorial Hospital,Acute Care Hospital,Major Teaching,156,2,0.84,2.4,0.29,8.65,Same,No,0,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Gallbladder surgery,120000338,Bakersfield Memorial Hospital,Acute Care Hospital,Major Teaching,298,0,1,0,0,2.99,Same,Yes,0,
2023,California,Kern,Surgical Site Infections (SSI),Gastric surgery,120000338,Bakersfield Memorial Hospital,Acute Care Hospital,Major Teaching,32,0,0.23,0,0,16.32,Same,Yes,,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Hip prosthesis,120000338,Bakersfield Memorial Hospital,Acute Care Hospital,Major Teaching,175,5,1.63,3.07,1.12,6.8,Worse,No,1.71,
2023,California,Kern,Surgical Site Infections (SSI),"Hysterectomy, abdominal",120000338,Bakersfield Memorial Hospital,Acute Care Hospital,Major Teaching,241,0,1.59,0,0,1.89,Same,Yes,0,
2023,California,Kern,Surgical Site Infections (SSI),"Hysterectomy, vaginal",120000338,Bakersfield Memorial Hospital,Acute Care Hospital,Major Teaching,100,0,0.74,0,0,4.99,Same,Yes,0,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Kidney surgery,120000338,Bakersfield Memorial Hospital,Acute Care Hospital,Major Teaching,16,0,0.05,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Knee prosthesis,120000338,Bakersfield Memorial Hospital,Acute Care Hospital,Major Teaching,299,0,1.35,0,0,2.22,Same,Yes,1.44,
2023,California,Kern,Surgical Site Infections (SSI),Laminectomy,120000338,Bakersfield Memorial Hospital,Acute Care Hospital,Major Teaching,284,2,1.05,1.9,0.32,6.27,Same,No,0,
2023,California,Kern,Surgical Site Infections (SSI),Open reduction of fracture,120000338,Bakersfield Memorial Hospital,Acute Care Hospital,Major Teaching,111,0,0.75,0,0,4.93,Same,Yes,0,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Ovarian surgery,120000338,Bakersfield Memorial Hospital,Acute Care Hospital,Major Teaching,122,0,0.09,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Pacemaker surgery,120000338,Bakersfield Memorial Hospital,Acute Care Hospital,Major Teaching,34,0,0.06,,,,,,0,
2023,California,Kern,Surgical Site Infections (SSI),Rectal surgery,120000338,Bakersfield Memorial Hospital,Acute Care Hospital,Major Teaching,13,0,0.21,0,0,17.65,Same,Yes,,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Small bowel surgery,120000338,Bakersfield Memorial Hospital,Acute Care Hospital,Major Teaching,48,1,0.93,1.08,0.03,6.02,Same,No,0,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Spinal fusion,120000338,Bakersfield Memorial Hospital,Acute Care Hospital,Major Teaching,201,0,1.12,0,0,2.68,Same,Yes,0,
2023,California,Kern,Surgical Site Infections (SSI),Thoracic surgery,120000338,Bakersfield Memorial Hospital,Acute Care Hospital,Major Teaching,42,0,0.14,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Abdominal aortic aneurysm repair,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),All procedures,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,2572,3,14.65,0.21,0.05,0.56,Better,Yes,,
2023,California,Kern,Surgical Site Infections (SSI),Appendix surgery,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,66,0,0.16,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,17,0,0.24,0,0,15.63,Same,Yes,0,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Cardiac surgery,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,4,0,0.05,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Cesarean section,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,798,1,1.92,0.52,0.03,2.56,Same,Yes,1.73,
2023,California,Kern,Surgical Site Infections (SSI),Colon surgery,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,69,1,2.63,0.38,0.02,1.87,Same,Yes,3.76,
2023,California,Kern,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,109,0,0.85,0,0,4.35,Same,Yes,1.42,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Gallbladder surgery,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,215,0,0.27,0,0,13.87,Same,Yes,,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Gastric surgery,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,19,0,0.14,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Hip prosthesis,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,51,0,0.34,0,0,10.85,Same,Yes,0,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),"Hysterectomy, abdominal",120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,127,0,1.46,0,0,2.06,Same,Yes,3.24,
2023,California,Kern,Surgical Site Infections (SSI),"Hysterectomy, vaginal",120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,46,0,0.34,0,0,10.85,Same,Yes,0,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Kidney surgery,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,24,0,0.08,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Knee prosthesis,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,54,0,0.23,0,0,15.9,Same,Yes,0,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Laminectomy,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,23,0,0.07,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Open reduction of fracture,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,614,1,3.95,0.25,0.01,1.25,Same,Yes,0,
2023,California,Kern,Surgical Site Infections (SSI),Ovarian surgery,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,194,0,0.12,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Pacemaker surgery,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,8,0,0.02,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Rectal surgery,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,16,0,0.18,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Small bowel surgery,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,62,0,1.26,0,0,2.37,Same,Yes,2.16,
2023,California,Kern,Surgical Site Infections (SSI),Spinal fusion,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,25,0,0.17,,,,,,0,
2023,California,Kern,Surgical Site Infections (SSI),Spleen surgery,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,13,0,0.1,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Thoracic surgery,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,17,0,0.07,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),All procedures,120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",2491,4,11.39,0.35,0.11,0.85,Better,Yes,,
2023,California,Kern,Surgical Site Infections (SSI),Appendix surgery,120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",214,1,0.5,2,0.05,11.14,Same,No,0,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",7,0,0.07,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Colon surgery,120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",73,0,1.41,0,0,2.13,Same,Yes,1.12,
2023,California,Kern,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",199,1,0.88,1.14,0.03,6.36,Same,No,0,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Gallbladder surgery,120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",432,1,0.65,1.54,0.04,8.57,Same,No,0,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Gastric surgery,120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",244,0,0.75,0,0,4.93,Same,Yes,,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Hip prosthesis,120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",135,0,0.94,0,0,3.93,Same,Yes,3.02,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),"Hysterectomy, abdominal",120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",99,0,0.58,0,0,6.37,Same,Yes,8.07,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),"Hysterectomy, vaginal",120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",22,0,0.09,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Kidney surgery,120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",2,0,0.01,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Knee prosthesis,120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",206,0,0.72,0,0,5.16,Same,Yes,2.27,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Laminectomy,120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",144,1,0.53,1.9,0.05,10.57,Same,No,0,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Open reduction of fracture,120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",204,0,1.19,0,0,2.52,Same,Yes,0,
2023,California,Kern,Surgical Site Infections (SSI),Ovarian surgery,120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",94,0,0.07,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Rectal surgery,120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",66,0,1.12,0,0,2.68,Same,Yes,,
2023,California,Kern,Surgical Site Infections (SSI),Small bowel surgery,120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",60,0,1.1,0,0,2.73,Same,Yes,5.76,
2023,California,Kern,Surgical Site Infections (SSI),Spinal fusion,120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",145,0,0.52,0,0,7.04,Same,Yes,0,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Spleen surgery,120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Thoracic surgery,120000404,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",144,0,0.28,0,0,13.27,Same,Yes,,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),All procedures,120000409,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,296,3,0.99,3.02,0.62,8.84,Same,No,,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Appendix surgery,120000409,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,23,0,0.05,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Cesarean section,120000409,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,129,1,0.2,4.98,0.13,27.72,Same,No,0,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Colon surgery,120000409,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,14,1,0.21,4.88,0.12,27.18,Same,No,5.83,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),120000409,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,18,0,0.09,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Gallbladder surgery,120000409,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,46,1,0.11,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Gastric surgery,120000409,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,1,0,0.01,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Hip prosthesis,120000409,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,5,0,0.04,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),"Hysterectomy, abdominal",120000409,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,9,0,0.07,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Knee prosthesis,120000409,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,16,0,0.03,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Open reduction of fracture,120000409,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,12,0,0.06,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Ovarian surgery,120000409,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,7,0,0,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Pacemaker surgery,120000409,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,8,0,0.01,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Rectal surgery,120000409,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,1,0,0.02,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Small bowel surgery,120000409,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,5,0,0.09,,,,,,0,
2023,California,Kern,Surgical Site Infections (SSI),Thoracic surgery,120000409,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,2,0,0,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),All procedures,120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",3610,19,18.59,1.02,0.63,1.57,Same,No,,
2023,California,Kern,Surgical Site Infections (SSI),Appendix surgery,120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",161,1,0.53,1.87,0.05,10.43,Same,No,1.55,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",4,0,0.02,,,,,,0,
2023,California,Kern,Surgical Site Infections (SSI),Cardiac surgery,120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",39,0,0.14,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Cesarean section,120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",465,0,0.41,0,0,8.93,Same,Yes,2.48,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Colon surgery,120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",150,2,3.37,0.59,0.1,1.96,Same,Yes,0.42,
2023,California,Kern,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",63,0,0.49,0,0,7.5,Same,Yes,,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),"Coronary bypass,chest incision only",120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",4,0,0.02,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",227,2,0.97,2.07,0.25,7.47,Same,No,0.66,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Gallbladder surgery,120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",380,1,1.62,0.62,0.03,3.04,Same,Yes,0,
2023,California,Kern,Surgical Site Infections (SSI),Gastric surgery,120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",436,4,1.73,2.31,0.74,5.58,Same,No,0.79,
2023,California,Kern,Surgical Site Infections (SSI),Hip prosthesis,120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",183,0,1.2,0,0,2.5,Same,Yes,0.89,
2023,California,Kern,Surgical Site Infections (SSI),"Hysterectomy, abdominal",120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",63,1,0.47,2.12,0.05,11.83,Same,No,0,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),"Hysterectomy, vaginal",120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",9,0,0.04,,,,,,0,
2023,California,Kern,Surgical Site Infections (SSI),Kidney surgery,120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",14,0,0.05,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Knee prosthesis,120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",203,3,0.97,3.1,0.64,9.07,Same,No,0,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Laminectomy,120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",169,0,0.62,0,0,5.94,Same,Yes,0,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Open reduction of fracture,120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",204,2,1.19,1.69,0.28,5.57,Same,No,1.62,
2023,California,Kern,Surgical Site Infections (SSI),Ovarian surgery,120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",42,0,0.03,,,,,,,
2023,California,Kern,Surgical Site Infections (SSI),Pacemaker surgery,120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",139,0,0.25,0,0,14.88,Same,Yes,0,\ See Data Dictionary
2023,California,Kern,Surgical Site Infections (SSI),Rectal surgery,120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",23,0,0.16,,,,,,0,
2023,California,Kern,Surgical Site Infections (SSI),Small bowel surgery,120000411,Adventist Health Bakersfield,Acute Care Hospital,"Community, >250 Beds",147,3,2.96,1.01,0.26,2.76,Same,No,1.63,
